Memo1 time,Memo1A1 time
1.1721000000000001,1.1641000000000001
2.3995,1.8694
3.0937,2.0976000000000004
1.3102,1.1951
2.8073,2.0913
2.5930000000000004,2.0476
1.1521000000000001,1.1155000000000002
1.9509000000000003,1.8389
2.7339,2.0565
1.088,1.0819
2.1992000000000003,1.8862
2.64,2.031
1.0991,1.0967000000000002
2.1153,1.9092000000000002
3.0316,2.1991
1.1640000000000001,1.0917000000000001
2.3735000000000004,1.8312000000000002
2.9748,2.2184
1.7460000000000002,1.1209
2.0438,1.7388000000000001
2.898,3.099
1.0831,1.2798
2.0828,2.6611
2.9267000000000003,2.2260999999999997
0.9963000000000001,1.2224
2.136,1.8071000000000002
2.7331,2.0994
1.1805,1.1381000000000001
2.2239,1.8088000000000002
2.6517000000000004,2.157
1.0836000000000001,1.101
1.8954000000000002,1.7407000000000001
3.0171,2.2193
1.3243,1.1923000000000001
1.991,1.7142000000000002
2.8393,2.1215
1.1151000000000002,1.0951000000000002
2.2663,1.7808000000000002
2.8751,2.1584
1.1728,1.1087
2.2659,1.8324
2.6583,2.036
1.2647000000000002,1.1262
2.1775,1.8466
2.8780000000000006,2.3732
1.215,1.1620000000000001
2.0679000000000003,1.8602000000000003
2.8226,2.132
1.1915,1.1118000000000001
2.3040000000000003,1.8028
2.6987,2.0563000000000002
1.1567,1.1271
2.3006,1.8506000000000002
2.3998,2.0681000000000003
1.0372000000000001,1.0926
2.2707,1.8137
2.9021000000000003,2.0988
1.1105000000000003,1.1571
2.2625,1.8564
2.8697000000000004,2.1189
1.1585,1.1268
2.0634,1.7910000000000001
2.751,2.0687
1.1975,1.1343
2.1167,1.7844
2.9079,2.1507
1.4629,1.1275
2.2528,1.734
2.9055,2.1176000000000004
1.1813000000000002,1.0613000000000001
2.0460000000000003,1.7516
2.6595,2.0978
1.1621000000000001,1.0895
2.2046,2.0364000000000004
2.8845000000000005,2.0956
1.2203000000000002,1.1759000000000002
2.1269,1.9056000000000002
3.1918,2.156
1.175,1.1292000000000002
2.353,1.9144
2.9185,2.1648
1.1391,1.0875000000000001
2.2875,1.7499000000000002
2.8109,2.1087000000000002
1.1677,1.1326
2.3967000000000005,1.8484
3.5113000000000003,2.2483
1.0821,1.123
2.168,1.9617000000000002
3.0151000000000003,2.1204
1.0742,1.1081
2.1547,1.7573
2.5259,2.0646
1.1641000000000001,1.0995
3.281,1.8567000000000002
2.8564000000000003,2.2487000000000004
1.1907,1.3257
2.2165000000000004,1.7631000000000001
2.4513,2.0499000000000005
1.1918,1.1633000000000002
2.2959,1.8204
2.5298,2.1516
1.0954000000000002,1.1448
2.22,1.8679000000000001
2.4055,2.0529
1.1924000000000001,1.1612
2.3993,1.7884000000000002
2.6856000000000004,3.0179
1.1777,1.1092
2.2389,1.7768
2.6149000000000004,2.0883
1.2937,1.1631
2.3118000000000003,1.8474000000000002
2.7486,2.0755
1.0358,1.1007
2.4923,2.5156
2.6358,2.2030000000000003
1.132,1.1066
2.4048000000000003,1.9159000000000002
2.9131,2.1087000000000002
0.9861,1.0658
2.4334000000000002,1.9176000000000002
3.2319000000000004,2.46
1.1554,1.1128000000000002
2.1642,2.1913
2.7537,2.0789000000000004
1.1326,1.1109000000000002
2.7938000000000005,1.9112
2.7706000000000004,2.1132
1.1522000000000001,1.1568
2.2764,1.8092000000000001
2.6114,2.0730000000000004
1.1157000000000001,1.1141
2.0579,1.7655
2.6962,2.0496
1.344,1.1283
2.3517,1.7932000000000001
2.6141,2.1255
1.0414,1.1687
2.3422,1.8679000000000001
2.7899000000000003,2.1111000000000004
1.0307000000000002,1.0922
2.2278000000000002,1.8473000000000002
2.9936000000000003,2.1029
1.0961,1.1316
2.4610000000000003,1.8278
2.8933,2.1337
1.2224,1.2291
